"RecordID","RaceID","CO","JUR","CNTYNAME","YEAR","DATE","CSD","PLACE","OFFICE","RECODE_OFFICE","RECODE_OFFNAME","AREA","TERM","VOTE.","LAST","FIRST","BALDESIG","INCUMB","Num_Inc","CAND.","VOTES","WRITEIN","SUMVOTES","TOTVOTES","PERCENT","RVOTES","ELECTED","RUNOFF","CHECKRUNOFF","Multi_RaceID","Multi_CandID","Multi_CO","indivtotal_votes","total_writein","multitotal_votes","newtotvotes","Rindivto","newelected","year"
199702182,199700514,48,3,"SOLANO",1997,1997-11-04,0,"SOLANO COUNTY BOARD OF EDUCATION","BOARD MEMBER",3,"SCHOOL BOARD","4","Full",1,"Bates","Mayrene","County School Administrator","N",2,2,4898,0,8079,8079,0.606263151380121,1,1,NA,0,199700497,199702100,0,4898,0,8079,8079,1,1,1997
199702183,199700514,48,3,"SOLANO",1997,1997-11-04,0,"SOLANO COUNTY BOARD OF EDUCATION","BOARD MEMBER",3,"SCHOOL BOARD","4","Full",1,"Pettygrove","George E.","Retired","N",2,2,3181,0,8079,8079,0.393736848619879,2,2,NA,0,199700497,199702101,0,3181,0,8079,8079,2,2,1997
199702184,199700515,49,3,"SONOMA",1997,1997-11-04,0,"LAGUNA JOINT","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",2,"Hess","Sharon Beretta","Registered Dental Assistant","N",2,3,2,0,5,5,0.4,2,1,NA,0,199700498,199702102,1,53,0,111,111,1,1,1997
199702185,199700515,49,3,"SONOMA",1997,1997-11-04,0,"LAGUNA JOINT","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",2,"Lanatti","Jim","Dairyman","N",2,3,0,0,5,5,0,3,2,NA,0,199700498,199702103,1,29,0,111,111,2.5,2,1997
199702186,199700515,49,3,"SONOMA",1997,1997-11-04,0,"LAGUNA JOINT","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",2,"Moreda","Donald J.","Dairyman","N",2,3,3,0,5,5,0.6,1,1,NA,0,199700498,199702104,1,29,0,111,111,2.5,2,1997
199702187,199700516,49,3,"SONOMA",1997,1997-11-04,0,"MENDOCINO COUNTY BOARD OF EDUCATION","BOARD MEMBER",3,"SCHOOL BOARD","5","Full",2,"Colfax","David J.","Incumbent","Y",1,2,169,3,205,208,0.8125,1,1,NA,0,199700351,199701427,1,6384,3,9825,9828,1,1,1997
199702188,199700516,49,3,"SONOMA",1997,1997-11-04,0,"MENDOCINO COUNTY BOARD OF EDUCATION","BOARD MEMBER",3,"SCHOOL BOARD","5","Full",2,"Hagan","Bob","No ballot designation","N",2,2,36,3,205,208,0.173076923076923,2,1,NA,0,199700351,199701428,1,3441,3,9825,9828,2,1,1997
199702189,199700517,50,3,"STANISLAUS",1997,1997-06-03,0,"RIVERBANK UNIFIED-PROPOSED","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",5,"Bates","Sam","Trustee Oakdale Joint Union HSD","Y",1,7,342,0,2809,2809,0.121751512993948,5,1,NA,0,199700500,199702107,0,342,0,2809,2809,5,1,1997
199702190,199700517,50,3,"STANISLAUS",1997,1997-06-03,0,"RIVERBANK UNIFIED-PROPOSED","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",5,"Blount","Patricia Trawick","Trustee-Riverbank School Board","Y",1,7,479,0,2809,2809,0.170523317906728,2,1,NA,0,199700500,199702108,0,479,0,2809,2809,2,1,1997
199702191,199700517,50,3,"STANISLAUS",1997,1997-06-03,0,"RIVERBANK UNIFIED-PROPOSED","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",5,"Bordona","Lisa","Gov Brd Mbr/Riverbank School Dist","Y",1,7,494,0,2809,2809,0.175863296546814,1,1,NA,0,199700500,199702109,0,494,0,2809,2809,1,1,1997
199702192,199700517,50,3,"STANISLAUS",1997,1997-06-03,0,"RIVERBANK UNIFIED-PROPOSED","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",5,"Fisher","John D.","Career Counselor","N",2,7,302,0,2809,2809,0.10751156995372,6,2,NA,0,199700500,199702110,0,302,0,2809,2809,6,2,1997
199702193,199700517,50,3,"STANISLAUS",1997,1997-06-03,0,"RIVERBANK UNIFIED-PROPOSED","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",5,"Larson","Michael","Trustee Riverbank School District","Y",1,7,466,0,2809,2809,0.165895336418654,3,1,NA,0,199700500,199702111,0,466,0,2809,2809,3,1,1997
199702194,199700517,50,3,"STANISLAUS",1997,1997-06-03,0,"RIVERBANK UNIFIED-PROPOSED","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",5,"Mitchell","John M.","Riverbank School Board Trustee","Y",1,7,459,0,2809,2809,0.163403346386614,4,1,NA,0,199700500,199702112,0,459,0,2809,2809,4,1,1997
199702195,199700517,50,3,"STANISLAUS",1997,1997-06-03,0,"RIVERBANK UNIFIED-PROPOSED","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",5,"Winstead","Michael H.","Career Counselor","N",2,7,267,0,2809,2809,0.0950516197935208,7,2,NA,0,199700500,199702113,0,267,0,2809,2809,7,2,1997
199702196,199700518,50,3,"STANISLAUS",1997,1997-06-03,0,"WATERFORD JOINT UNION-PROPOSED","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",5,"Chipponeri","Scott","Chiropractor","N",2,10,233,0,4830,4830,0.04824016563147,10,2,NA,0,199700501,199702114,0,233,0,4830,4830,10,2,1997
199702197,199700518,50,3,"STANISLAUS",1997,1997-06-03,0,"WATERFORD JOINT UNION-PROPOSED","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",5,"Harris","Lynn M.","Trustee/Bank Teller","Y",1,10,625,0,4830,4830,0.129399585921325,1,1,NA,0,199700501,199702115,0,625,0,4830,4830,1,1,1997
199702198,199700518,50,3,"STANISLAUS",1997,1997-06-03,0,"WATERFORD JOINT UNION-PROPOSED","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",5,"Ketscher","Meredith","Almond Rancher/Homemaker","N",2,10,458,0,4830,4830,0.094824016563147,7,2,NA,0,199700501,199702116,0,458,0,4830,4830,7,2,1997
199702199,199700518,50,3,"STANISLAUS",1997,1997-06-03,0,"WATERFORD JOINT UNION-PROPOSED","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",5,"Montgomery","Mark A.","Waterford Elementary Trustee","Y",1,10,527,0,4830,4830,0.109109730848861,5,1,NA,0,199700501,199702117,0,527,0,4830,4830,5,1,1997
199702200,199700518,50,3,"STANISLAUS",1997,1997-06-03,0,"WATERFORD JOINT UNION-PROPOSED","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",5,"O'Neal","L. Scott","Oakdale High School Trustee","Y",1,10,339,0,4830,4830,0.0701863354037267,9,2,NA,0,199700501,199702118,0,339,0,4830,4830,9,2,1997
199702201,199700518,50,3,"STANISLAUS",1997,1997-06-03,0,"WATERFORD JOINT UNION-PROPOSED","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",5,"Rose","Kim A.","Almond Rancher","N",2,10,573,0,4830,4830,0.118633540372671,3,1,NA,0,199700501,199702119,0,573,0,4830,4830,3,1,1997
199702202,199700518,50,3,"STANISLAUS",1997,1997-06-03,0,"WATERFORD JOINT UNION-PROPOSED","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",5,"Smith","Doug","Territorial Sales Manager","N",2,10,510,0,4830,4830,0.105590062111801,6,2,NA,0,199700501,199702120,0,510,0,4830,4830,6,2,1997
199702203,199700518,50,3,"STANISLAUS",1997,1997-06-03,0,"WATERFORD JOINT UNION-PROPOSED","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",5,"Tobias","Edward E.","Trustee","Y",1,10,551,0,4830,4830,0.11407867494824,4,1,NA,0,199700501,199702121,0,551,0,4830,4830,4,1,1997
199702204,199700518,50,3,"STANISLAUS",1997,1997-06-03,0,"WATERFORD JOINT UNION-PROPOSED","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",5,"Viss","Don","Retired Educator","N",2,10,432,0,4830,4830,0.0894409937888199,8,2,NA,0,199700501,199702122,0,432,0,4830,4830,8,2,1997
199702205,199700518,50,3,"STANISLAUS",1997,1997-06-03,0,"WATERFORD JOINT UNION-PROPOSED","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",5,"Ward","Ben A.","Trustee Waterford School District","Y",1,10,582,0,4830,4830,0.120496894409938,2,1,NA,0,199700501,199702123,0,582,0,4830,4830,2,1,1997
199702206,199700519,50,3,"STANISLAUS",1997,1997-06-03,0,"OAKDALE JOINT UNIFIED-PROPOSED","BOARD MEMBER",3,"SCHOOL BOARD","1","Full",1,"Bell","Melisa G.","Trustee Oakdale Joint Union HSD","Y",1,3,1124,0,2277,2277,0.493631971892841,1,1,NA,0,199700502,199702124,0,1124,0,2277,2277,1,1,1997
199702207,199700519,50,3,"STANISLAUS",1997,1997-06-03,0,"OAKDALE JOINT UNIFIED-PROPOSED","BOARD MEMBER",3,"SCHOOL BOARD","1","Full",1,"Boggs","Keith D.","Management Consultant","N",2,3,595,0,2277,2277,0.261308739569609,2,2,NA,0,199700502,199702125,0,595,0,2277,2277,2,2,1997
199702208,199700519,50,3,"STANISLAUS",1997,1997-06-03,0,"OAKDALE JOINT UNIFIED-PROPOSED","BOARD MEMBER",3,"SCHOOL BOARD","1","Full",1,"Brunker","Robert G.","Rancher/Building Contractor","N",2,3,558,0,2277,2277,0.245059288537549,3,2,NA,0,199700502,199702126,0,558,0,2277,2277,3,2,1997
199702209,199700520,50,3,"STANISLAUS",1997,1997-06-03,0,"OAKDALE JOINT UNIFIED-PROPOSED","BOARD MEMBER",3,"SCHOOL BOARD","2","Full",4,"Beidleman","Georgia","Trustee/Retired Teacher","Y",1,7,1441,0,8012,8012,0.179855217174239,1,1,NA,0,199700503,199702127,0,1441,0,8012,8012,1,1,1997
199702210,199700520,50,3,"STANISLAUS",1997,1997-06-03,0,"OAKDALE JOINT UNIFIED-PROPOSED","BOARD MEMBER",3,"SCHOOL BOARD","2","Full",4,"Canario","Jack","Teacher","N",2,7,732,0,8012,8012,0.09136295556665,7,2,NA,0,199700503,199702128,0,732,0,8012,8012,7,2,1997
199702211,199700520,50,3,"STANISLAUS",1997,1997-06-03,0,"OAKDALE JOINT UNIFIED-PROPOSED","BOARD MEMBER",3,"SCHOOL BOARD","2","Full",4,"Czajka","Cathy","Oakdale Elementary Trustee","Y",1,7,1196,0,8012,8012,0.149276085871193,4,1,NA,0,199700503,199702129,0,1196,0,8012,8012,4,1,1997
199702212,199700520,50,3,"STANISLAUS",1997,1997-06-03,0,"OAKDALE JOINT UNIFIED-PROPOSED","BOARD MEMBER",3,"SCHOOL BOARD","2","Full",4,"House","Mike","Farmer","N",2,7,1425,0,8012,8012,0.177858212680979,2,1,NA,0,199700503,199702130,0,1425,0,8012,8012,2,1,1997
199702213,199700520,50,3,"STANISLAUS",1997,1997-06-03,0,"OAKDALE JOINT UNIFIED-PROPOSED","BOARD MEMBER",3,"SCHOOL BOARD","2","Full",4,"McAndrews","Gary W.","Trustee Oakdale Joint Union HSD","Y",1,7,1167,0,8012,8012,0.145656515227159,5,2,NA,0,199700503,199702131,0,1167,0,8012,8012,5,2,1997
199702214,199700520,50,3,"STANISLAUS",1997,1997-06-03,0,"OAKDALE JOINT UNIFIED-PROPOSED","BOARD MEMBER",3,"SCHOOL BOARD","2","Full",4,"Sward-West","Saundra","Trustee-Oakdale Elementary","Y",1,7,1237,0,8012,8012,0.154393409885172,3,1,NA,0,199700503,199702132,0,1237,0,8012,8012,3,1,1997
199702215,199700520,50,3,"STANISLAUS",1997,1997-06-03,0,"OAKDALE JOINT UNIFIED-PROPOSED","BOARD MEMBER",3,"SCHOOL BOARD","2","Full",4,"Waterman","Michael A.","Home Maker","N",2,7,814,0,8012,8012,0.101597603594608,6,2,NA,0,199700503,199702133,0,814,0,8012,8012,6,2,1997
199702216,199700521,50,3,"STANISLAUS",1997,1997-11-04,0,"CHATOM UNION","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",3,"Blount","Kevin","Incumbent","Y",1,5,359,0,1602,1602,0.224094881398252,3,1,NA,0,199700504,199702134,0,359,0,1602,1602,3,1,1997
199702217,199700521,50,3,"STANISLAUS",1997,1997-11-04,0,"CHATOM UNION","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",3,"de Bruyn","John","Self-Employed","N",2,5,153,0,1602,1602,0.0955056179775281,5,2,NA,0,199700504,199702135,0,153,0,1602,1602,5,2,1997
199702218,199700521,50,3,"STANISLAUS",1997,1997-11-04,0,"CHATOM UNION","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",3,"Macedo","Karen","Teacher","N",2,5,401,0,1602,1602,0.250312109862672,2,1,NA,0,199700504,199702136,0,401,0,1602,1602,2,1,1997
199702219,199700521,50,3,"STANISLAUS",1997,1997-11-04,0,"CHATOM UNION","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",3,"Swanson, Jr.","Donald M.","Financial Analyst","N",2,5,265,0,1602,1602,0.16541822721598,4,2,NA,0,199700504,199702137,0,265,0,1602,1602,4,2,1997
199702220,199700521,50,3,"STANISLAUS",1997,1997-11-04,0,"CHATOM UNION","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",3,"Waterson","Thomas A.","Incumbent","Y",1,5,424,0,1602,1602,0.264669163545568,1,1,NA,0,199700504,199702138,0,424,0,1602,1602,1,1,1997
199702221,199700522,50,3,"STANISLAUS",1997,1997-11-04,0,"DENAIR UNIFIED","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",2,"Bailey","Dwight Kelly","Veteran Employment Representative","N",2,4,130,0,1042,1042,0.124760076775432,4,2,NA,0,199700505,199702139,0,130,0,1042,1042,4,2,1997
199702222,199700522,50,3,"STANISLAUS",1997,1997-11-04,0,"DENAIR UNIFIED","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",2,"Cordova","Norma M.","Appointed Governing Board Member","Y",1,4,294,0,1042,1042,0.282149712092131,2,1,NA,0,199700505,199702140,0,294,0,1042,1042,2,1,1997
199702223,199700522,50,3,"STANISLAUS",1997,1997-11-04,0,"DENAIR UNIFIED","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",2,"Hodges","Mark","Farmer","N",2,4,257,0,1042,1042,0.246641074856046,3,2,NA,0,199700505,199702141,0,257,0,1042,1042,3,2,1997
199702224,199700522,50,3,"STANISLAUS",1997,1997-11-04,0,"DENAIR UNIFIED","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",2,"Souza","Marvin","Appointed Trustee/Pharmacist","Y",1,4,361,0,1042,1042,0.346449136276392,1,1,NA,0,199700505,199702142,0,361,0,1042,1042,1,1,1997
199702225,199700523,50,3,"STANISLAUS",1997,1997-11-04,0,"EMPIRE UNION","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",3,"Hulse","Penny L.","Incumbent","Y",1,4,1257,0,4892,4892,0.256950122649223,2,1,NA,0,199700506,199702143,0,1257,0,4892,4892,2,1,1997
199702226,199700523,50,3,"STANISLAUS",1997,1997-11-04,0,"EMPIRE UNION","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",3,"Shafer","Patty","Incumbent","Y",1,4,1232,0,4892,4892,0.251839738348324,3,1,NA,0,199700506,199702144,0,1232,0,4892,4892,3,1,1997
199702227,199700523,50,3,"STANISLAUS",1997,1997-11-04,0,"EMPIRE UNION","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",3,"Sharron","Gary","Trustee-Contractor","Y",1,4,953,0,4892,4892,0.194807849550286,4,2,NA,0,199700506,199702145,0,953,0,4892,4892,4,2,1997
199702228,199700523,50,3,"STANISLAUS",1997,1997-11-04,0,"EMPIRE UNION","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",3,"Steele","Ed","Police Officer","N",2,4,1450,0,4892,4892,0.296402289452167,1,1,NA,0,199700506,199702146,0,1450,0,4892,4892,1,1,1997
199702229,199700524,50,3,"STANISLAUS",1997,1997-11-04,0,"HUGHSON UNIFIED-PROPOSED","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",5,"Barth","Christopher H.","Farmer/Businessman","N",2,7,916,0,7059,7059,0.129763422581102,6,2,NA,0,199700507,199702147,0,916,0,7059,7059,6,2,1997
199702230,199700524,50,3,"STANISLAUS",1997,1997-11-04,0,"HUGHSON UNIFIED-PROPOSED","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",5,"De Board","Janet","Trustee-Hughson Elem. School District","Y",1,7,973,0,7059,7059,0.137838220711149,5,1,NA,0,199700507,199702148,0,973,0,7059,7059,5,1,1997
199702231,199700524,50,3,"STANISLAUS",1997,1997-11-04,0,"HUGHSON UNIFIED-PROPOSED","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",5,"Hatfield","Kathy","Board Member Hughson Elem. School","Y",1,7,1187,0,7059,7059,0.168154129480096,2,1,NA,0,199700507,199702149,0,1187,0,7059,7059,2,1,1997
199702232,199700524,50,3,"STANISLAUS",1997,1997-11-04,0,"HUGHSON UNIFIED-PROPOSED","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",5,"Huddelson","James M.","Trustee Hughson High School District","Y",1,7,1202,0,7059,7059,0.170279076356424,1,1,NA,0,199700507,199702150,0,1202,0,7059,7059,1,1,1997
199702233,199700524,50,3,"STANISLAUS",1997,1997-11-04,0,"HUGHSON UNIFIED-PROPOSED","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",5,"Martin","Allen","Trustee Hughson Union High School","Y",1,7,1157,0,7059,7059,0.16390423572744,4,1,NA,0,199700507,199702151,0,1157,0,7059,7059,4,1,1997
199702234,199700524,50,3,"STANISLAUS",1997,1997-11-04,0,"HUGHSON UNIFIED-PROPOSED","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",5,"Rocchi","Sharon","No ballot designation","N",2,7,465,0,7059,7059,0.0658733531661709,7,2,NA,0,199700507,199702152,0,465,0,7059,7059,7,2,1997
199702235,199700524,50,3,"STANISLAUS",1997,1997-11-04,0,"HUGHSON UNIFIED-PROPOSED","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",5,"Young","David","Elementary Board Member","Y",1,7,1159,0,7059,7059,0.164187561977617,3,1,NA,0,199700507,199702153,0,1159,0,7059,7059,3,1,1997
199702236,199700525,50,3,"STANISLAUS",1997,1997-11-04,0,"KEYES UNION","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",3,"Emery","Sharon","No ballot designation","N",2,5,95,0,873,873,0.108820160366552,5,2,NA,0,199700508,199702154,0,95,0,873,873,5,2,1997
199702237,199700525,50,3,"STANISLAUS",1997,1997-11-04,0,"KEYES UNION","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",3,"Emmons, Jr.","Jimmy R.","Maintenance Worker","N",2,5,215,0,873,873,0.246277205040092,2,1,NA,0,199700508,199702155,0,215,0,873,873,2,1,1997
199702238,199700525,50,3,"STANISLAUS",1997,1997-11-04,0,"KEYES UNION","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",3,"Hale","Dorris","Incumbent","Y",1,5,192,0,873,873,0.219931271477663,3,1,NA,0,199700508,199702156,0,192,0,873,873,3,1,1997
199702239,199700525,50,3,"STANISLAUS",1997,1997-11-04,0,"KEYES UNION","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",3,"Rayburn","Remona","No ballot designation","N",2,5,221,0,873,873,0.253150057273769,1,1,NA,0,199700508,199702157,0,221,0,873,873,1,1,1997
199702240,199700525,50,3,"STANISLAUS",1997,1997-11-04,0,"KEYES UNION","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",3,"Welch","Jimmy L.","Computer Operator/Contractor","N",2,5,150,0,873,873,0.171821305841924,4,2,NA,0,199700508,199702158,0,150,0,873,873,4,2,1997
199702241,199700526,50,3,"STANISLAUS",1997,1997-11-04,0,"LAGRANGE ELEMENTARY","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",2,"Blazzard","Marrianne","No ballot designation","N",2,3,16,0,57,57,0.280701754385965,2,1,NA,0,199700509,199702159,0,16,0,57,57,2,1,1997
199702242,199700526,50,3,"STANISLAUS",1997,1997-11-04,0,"LAGRANGE ELEMENTARY","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",2,"Houret","Kathleen","Incumbent","Y",1,3,26,0,57,57,0.456140350877193,1,1,NA,0,199700509,199702160,0,26,0,57,57,1,1,1997
199702243,199700526,50,3,"STANISLAUS",1997,1997-11-04,0,"LAGRANGE ELEMENTARY","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",2,"McKelvy","Robert (Calvert)","Incumbent","Y",1,3,15,0,57,57,0.263157894736842,3,2,NA,0,199700509,199702161,0,15,0,57,57,3,2,1997
199702244,199700527,50,3,"STANISLAUS",1997,1997-11-04,0,"MODESTO HIGH","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",4,"Casey-Hinkle","Leah Eileen","Student","N",2,10,1894,0,78516,78516,0.0241224718528708,10,2,NA,0,199700510,199702162,0,1894,0,78516,78516,10,2,1997
199702245,199700527,50,3,"STANISLAUS",1997,1997-11-04,0,"MODESTO HIGH","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",4,"Cordova","Ricardo","Appointed Member Board of Education","Y",1,10,11922,0,78516,78516,0.151841662845789,4,1,NA,0,199700510,199702163,0,11922,0,78516,78516,4,1,1997
199702246,199700527,50,3,"STANISLAUS",1997,1997-11-04,0,"MODESTO HIGH","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",4,"Grenbeaux","Steven","No ballot designation","N",2,10,8130,0,78516,78516,0.103545774109736,6,2,NA,0,199700510,199702164,0,8130,0,78516,78516,6,2,1997
199702247,199700527,50,3,"STANISLAUS",1997,1997-11-04,0,"MODESTO HIGH","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",4,"Guzman","Regina","Student","N",2,10,2394,0,78516,78516,0.0304906006419074,9,2,NA,0,199700510,199702165,0,2394,0,78516,78516,9,2,1997
199702248,199700527,50,3,"STANISLAUS",1997,1997-11-04,0,"MODESTO HIGH","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",4,"Lucas","Sandra","Child-Family Therapist","N",2,10,8292,0,78516,78516,0.105609047837383,5,2,NA,0,199700510,199702166,0,8292,0,78516,78516,5,2,1997
199702249,199700527,50,3,"STANISLAUS",1997,1997-11-04,0,"MODESTO HIGH","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",4,"Marks","Cindy","Nonprofit Youth Counselor","N",2,10,12348,0,78516,78516,0.157267308574049,3,1,NA,0,199700510,199702167,0,12348,0,78516,78516,3,1,1997
199702250,199700527,50,3,"STANISLAUS",1997,1997-11-04,0,"MODESTO HIGH","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",4,"Messinger","David","Journeyman Printer","N",2,10,4042,0,78516,78516,0.0514799531305721,8,2,NA,0,199700510,199702168,0,4042,0,78516,78516,8,2,1997
199702251,199700527,50,3,"STANISLAUS",1997,1997-11-04,0,"MODESTO HIGH","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",4,"Nyegaard","Kate","Incumbent","Y",1,10,12429,0,78516,78516,0.158298945437873,2,1,NA,0,199700510,199702169,0,12429,0,78516,78516,2,1,1997
199702252,199700527,50,3,"STANISLAUS",1997,1997-11-04,0,"MODESTO HIGH","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",4,"Riner","Adrienne Tiner","Family Therapist","N",2,10,4515,0,78516,78516,0.0575042029650008,7,2,NA,0,199700510,199702170,0,4515,0,78516,78516,7,2,1997
199702253,199700527,50,3,"STANISLAUS",1997,1997-11-04,0,"MODESTO HIGH","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",4,"Thomson","Kitty","Registered Nurse","N",2,10,12550,0,78516,78516,0.159840032604819,1,1,NA,0,199700510,199702171,0,12550,0,78516,78516,1,1,1997
199702254,199700528,50,3,"STANISLAUS",1997,1997-11-04,0,"NEWMAN-CROWS LANDING UNIFIED","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",2,"Addington","Brian","School Custodian","N",2,5,277,0,1442,1442,0.192094313453537,3,2,NA,0,199700511,199702172,0,277,0,1442,1442,3,2,1997
199702255,199700528,50,3,"STANISLAUS",1997,1997-11-04,0,"NEWMAN-CROWS LANDING UNIFIED","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",2,"Arthur","Mariam","Freelance Journalist","N",2,5,81,0,1442,1442,0.0561719833564494,5,2,NA,0,199700511,199702173,0,81,0,1442,1442,5,2,1997
199702256,199700528,50,3,"STANISLAUS",1997,1997-11-04,0,"NEWMAN-CROWS LANDING UNIFIED","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",2,"Duran","Jodi","Community Health Coordinator","N",2,5,175,0,1442,1442,0.121359223300971,4,2,NA,0,199700511,199702174,0,175,0,1442,1442,4,2,1997
199702257,199700528,50,3,"STANISLAUS",1997,1997-11-04,0,"NEWMAN-CROWS LANDING UNIFIED","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",2,"Rae-Dickey","Stefani","Community College Instructor","N",2,5,381,0,1442,1442,0.264216366158114,2,1,NA,0,199700511,199702175,0,381,0,1442,1442,2,1,1997
199702258,199700528,50,3,"STANISLAUS",1997,1997-11-04,0,"NEWMAN-CROWS LANDING UNIFIED","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",2,"Vargas","Joan","Incumbent","Y",1,5,528,0,1442,1442,0.366158113730929,1,1,NA,0,199700511,199702176,0,528,0,1442,1442,1,1,1997
199702259,199700529,50,3,"STANISLAUS",1997,1997-11-04,0,"PATTERSON JOINT UNIFIED","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",3,"Bays","Michele M.","No ballot designation","N",2,6,670,0,2562,2562,0.261514441842311,1,1,NA,0,199700512,199702177,0,670,0,2562,2562,1,1,1997
199702260,199700529,50,3,"STANISLAUS",1997,1997-11-04,0,"PATTERSON JOINT UNIFIED","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",3,"Conte","Celise A.","No ballot designation","N",2,6,141,0,2562,2562,0.0550351288056206,6,2,NA,0,199700512,199702178,0,141,0,2562,2562,6,2,1997
199702261,199700529,50,3,"STANISLAUS",1997,1997-11-04,0,"PATTERSON JOINT UNIFIED","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",3,"Goubert","Janine","Self-Employed Farm Bookkeeper","N",2,6,373,0,2562,2562,0.145589383294301,4,2,NA,0,199700512,199702179,0,373,0,2562,2562,4,2,1997
199702262,199700529,50,3,"STANISLAUS",1997,1997-11-04,0,"PATTERSON JOINT UNIFIED","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",3,"Maisetti","Pat D.","Printing Company Salesperson","N",2,6,369,0,2562,2562,0.144028103044496,5,2,NA,0,199700512,199702180,0,369,0,2562,2562,5,2,1997
199702263,199700529,50,3,"STANISLAUS",1997,1997-11-04,0,"PATTERSON JOINT UNIFIED","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",3,"Regalado","Arnold","Appointed Incumbent","Y",1,6,458,0,2562,2562,0.178766588602654,3,1,NA,0,199700512,199702181,0,458,0,2562,2562,3,1,1997
199702264,199700529,50,3,"STANISLAUS",1997,1997-11-04,0,"PATTERSON JOINT UNIFIED","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",3,"Scheuber","Susan W.","Accountant","N",2,6,551,0,2562,2562,0.215066354410617,2,1,NA,0,199700512,199702182,0,551,0,2562,2562,2,1,1997
